 55.02 58.49 59.22 78.72
 90.63 89.80 95.11 107.62
 126.31 136.04 144.62 145.95
 162.09 179.39 187.78 177.65
 185.59 218.46 226.41 211.05
 211.22 248.04 255.37 241.75
 249.33 294.16 300.68 290.07
 289.19 334.38 341.58 329.07
 317.63 370.50 382.26 359.15
 345.82 396.56 413.80 397.07
 377.02 429.07 446.36 428.22
 413.93 462.65 479.32 472.11
 459.05 507.24 527.68 516.26
 501.69 550.23 570.64 553.76
 564.14 611.26 635.53 612.81
 622.49 668.49 694.20 679.54
 712.48 758.15 784.91 764.36
 787.26 842.19 871.73 850.34
 848.37 901.94 932.93 906.85
 908.46 962.49 991.12 967.35
 996.10 1050.31 1076.16 1054.11
 1072.03 1134.52 1159.82 1138.74
 1130.90 1193.63 1225.77 1205.60
 1199.09 1271.19 1308.83 1292.88
 1354.42 1452.84 1466.02 1446.45
 1510.18 1615.26 1624.06 1604.74
 1644.19 1767.43 1768.89 1768.26
 1798.80 1925.59 1932.47 1929.06
 2014.07 2149.15 2151.44 2147.88
 2309.64 2460.63 2456.01 2459.40
