2920.23 3155.43 97.43 48.30 22.13 27.01
2661.85 2647.74 84.43 33.75 22.53 28.15
2511.88 2476.21 79.03 27.04 22.43 29.56
2454.01 2404.54 76.80 26.35 21.25 29.20
2517.28 2435.61 78.80 26.83 22.76 29.21
2618.73 2454.68 80.26 25.41 25.58 29.27
