 565.72 345.88 342.24 335.56
 950.35 558.62 549.71 542.71
 1213.95 704.95 693.34 675.65
 1508.41 881.42 861.10 842.18
 1796.05 1060.24 1039.54 1016.50
 2058.21 1207.89 1185.29 1155.61
 2203.07 1296.30 1271.37 1243.28
 2344.26 1362.88 1333.75 1323.39
 2480.75 1451.68 1421.26 1420.56
 2609.30 1559.10 1515.92 1514.75
 2736.88 1639.25 1603.08 1594.56
 2893.04 1740.73 1703.70 1703.18
 3023.93 1821.68 1782.90 1782.97
 3154.57 1902.12 1861.96 1861.49
 3290.85 2001.86 1963.05 1954.18
 3427.00 2071.95 2033.77 2027.32
 3511.41 2115.91 2074.19 2080.71
 3581.24 2159.13 2119.81 2127.88
 3665.02 2208.71 2173.55 2197.85
 3749.32 2260.99 2228.27 2259.85
 3832.23 2323.80 2283.74 2329.68
 3912.50 2370.42 2343.75 2390.52
 4007.80 2440.04 2413.85 2449.92
 4084.71 2495.95 2461.61 2514.22
 4160.68 2551.31 2521.59 2566.47
 4234.46 2597.85 2571.51 2636.58
 4308.38 2652.39 2624.57 2697.91
 4390.13 2707.90 2678.60 2764.34
 4472.28 2763.69 2733.68 2823.87
 4547.21 2824.26 2786.84 2880.88
