763.88 76.84 839.27 73.94 836.09 77.62
1351.80 44.62 1357.37 44.64 1324.42 43.70
584.18 92.73 659.52 88.29 613.35 93.36
481.38 132.83 549.76 128.12 489.46 124.39
466.93 231.90 464.02 229.01 461.07 234.84
