3439.08 3347.83 109.17 54.22 27.57 27.38
2888.08 2861.90 91.91 35.41 27.54 28.96
2666.89 2632.07 83.88 24.11 28.48 31.29
2649.86 2649.49 83.92 24.79 27.99 31.14
2726.06 2577.63 84.60 26.23 28.09 30.28
2662.75 2483.28 82.12 26.57 25.88 29.67
