794.92 170.79 940.18 147.67 911.88 143.33
1479.68 96.26 1547.63 98.22 1544.78 101.29
947.00 121.27 1079.72 117.80 927.53 113.83
799.21 152.84 920.88 144.85 809.37 146.53
708.32 177.22 854.93 168.69 799.82 173.14
716.06 228.68 760.23 205.57 752.21 216.68
730.81 258.33 797.25 230.95 775.64 235.78
741.91 282.12 777.67 255.92 728.00 258.95
732.17 305.62 775.97 274.02 743.66 274.28
716.70 303.95 740.80 275.25 714.10 298.94
