 371.04 326.34 330.52 330.26
 615.42 525.77 529.89 527.45
 788.74 656.01 661.37 659.46
 962.64 810.63 812.68 816.80
 1150.44 978.55 980.48 981.85
 1314.63 1109.41 1106.71 1115.17
 1408.18 1186.97 1184.17 1206.92
 1484.23 1237.88 1235.45 1257.09
 1575.38 1312.48 1310.66 1331.65
 1668.35 1405.97 1398.25 1409.26
 1748.10 1471.23 1463.52 1481.29
 1845.98 1561.65 1550.63 1555.16
 1933.56 1626.12 1612.73 1614.76
 2012.97 1689.08 1675.20 1682.99
 2111.78 1784.36 1768.79 1774.21
 2196.79 1845.44 1832.31 1837.56
 2243.73 1876.64 1861.59 1881.47
 2287.93 1905.77 1891.37 1918.68
 2348.77 1940.25 1924.98 1951.47
 2403.00 1980.59 1963.63 1992.83
 2454.91 2032.69 2015.05 2047.63
 2504.82 2076.25 2061.47 2093.06
 2563.81 2124.66 2113.69 2136.68
 2617.71 2164.67 2154.42 2172.41
 2668.04 2209.30 2201.04 2211.04
 2710.90 2246.44 2233.48 2244.88
 2758.77 2284.72 2274.82 2282.75
 2806.45 2325.41 2316.14 2323.38
 2863.40 2370.51 2361.05 2367.19
 2910.87 2418.43 2407.39 2417.48
